File,RMS_Mean,RMS_Std,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
weld_1297.wav,0.0028894553,0.0021846874,-549.40076,182.15427,-98.71739,55.016495,19.851355,-32.02435,36.802853,-12.302379,-6.4267306,24.056896,-20.720837,5.193824,10.071126
weld_1298.wav,0.0034773566,0.0029342177,-541.24,171.61914,-99.76368,52.126904,19.804998,-30.742119,36.742634,-10.653537,-5.7284985,24.819714,-18.519787,5.716191,11.260541
weld_1299.wav,0.0033728546,0.0028543903,-540.53455,174.0154,-102.80785,49.408283,17.9397,-32.522682,35.99593,-10.546025,-5.427291,25.05263,-18.276993,5.714738,11.086283
weld_13.wav,0.0018989258,0.0014287594,-640.98834,205.8471,-127.73227,50.86736,13.270222,-38.554787,42.47124,-17.52809,-6.3324265,29.361555,-23.9898,7.4427586,10.471201
weld_130.wav,0.002168245,0.0018604015,-593.50226,198.83728,-107.9475,50.191433,20.765297,-35.477818,37.33897,-8.260318,-7.045453,23.50725,-19.691082,4.8327594,12.09026
weld_1300.wav,0.0031704952,0.0023520682,-543.05524,184.3103,-104.63874,53.97421,19.20177,-33.582157,37.66448,-12.347284,-6.7416387,24.977892,-20.497566,5.449766,10.476929
weld_1301.wav,0.0033676967,0.002845237,-537.5977,167.49295,-95.6209,49.622116,19.899405,-30.322601,34.001083,-9.74875,-5.8480167,23.391172,-17.256605,5.0988927,10.515843
weld_1302.wav,0.0033429665,0.002800842,-547.53046,172.92633,-106.83134,52.285522,19.506788,-32.482277,37.186794,-11.519096,-5.2097754,25.97548,-19.19891,6.695722,12.043847
weld_1303.wav,0.0016977078,0.0015785631,-614.72437,203.05266,-101.69471,51.381763,21.625393,-35.204807,36.419506,-8.175419,-9.345614,20.752579,-19.627108,3.0533752,8.349065
weld_1304.wav,0.0017671208,0.0015739452,-611.1181,196.10294,-106.81594,54.572727,24.681572,-35.96559,37.829075,-5.471149,-8.31588,22.028074,-18.269337,3.211034,8.786987
weld_1305.wav,0.0018555033,0.0017372961,-612.3121,198.2466,-108.55841,53.52966,23.878382,-36.751244,37.28625,-6.2526665,-8.346177,22.305431,-18.265339,3.743815,9.2698345
weld_1306.wav,0.0018715624,0.001701841,-616.3651,211.17233,-115.094055,56.270428,24.20379,-39.07748,39.27148,-7.627062,-8.953205,23.106955,-20.155071,3.9912255,9.341553
weld_1307.wav,0.002035491,0.0017128136,-607.89435,214.36195,-111.953545,55.99813,23.963194,-39.3867,38.27263,-7.8617506,-9.73908,22.170588,-20.38604,3.3968961,8.984714
weld_1308.wav,0.0019006649,0.0015759951,-614.7799,209.01514,-113.36135,58.906097,24.391506,-39.69002,40.06657,-7.139523,-9.049372,23.616116,-20.24959,3.7071009,9.802692
weld_1309.wav,0.001742148,0.0017714411,-629.0466,204.5446,-110.81157,56.890583,23.038954,-38.532932,39.81297,-6.91266,-8.936246,22.892006,-19.995548,4.0184474,10.571676
weld_131.wav,0.0022921558,0.0019778835,-585.8222,187.22115,-100.1952,51.214928,21.523352,-32.577076,36.24799,-8.028969,-6.0110846,23.635798,-18.45619,5.0039735,11.989082
weld_1310.wav,0.0016237005,0.0016768746,-618.4546,196.42625,-95.64924,49.24394,22.856064,-33.392853,34.691784,-5.467958,-9.160045,19.654867,-16.8405,2.364008,7.990967
weld_1311.wav,0.0018880568,0.0019243971,-615.5125,204.43312,-99.743355,55.30583,22.082685,-35.74283,37.15866,-8.185276,-8.688569,21.231136,-20.012743,3.119106,7.452829
weld_1312.wav,0.0016345681,0.0017703201,-622.4609,195.20215,-100.34457,55.09508,22.200819,-33.61806,38.911064,-7.62112,-7.876253,22.163355,-20.370512,3.1189604,9.128955
weld_1313.wav,0.0016576495,0.0020404772,-601.1748,152.39278,-79.98544,28.14483,18.693878,-19.223392,21.380938,-10.212071,-1.5592797,17.144115,-15.444992,6.146632,9.8249035
weld_1314.wav,0.0017923525,0.002137655,-606.77264,163.42628,-83.047905,33.94705,17.486399,-21.839722,24.947819,-11.318002,-0.51485246,19.892218,-16.838238,8.635523,12.209705
weld_1315.wav,0.0012846958,0.0016962232,-609.8643,150.27768,-61.75533,30.114897,21.615639,-16.212862,19.93672,-5.3968716,-1.9452878,14.252996,-12.808408,3.9769063,8.806125
weld_1316.wav,0.0013848753,0.0018198413,-607.87,143.61583,-66.65954,26.554836,22.28336,-18.05821,18.764984,-2.7270093,-2.455107,15.941621,-8.434375,3.3383453,9.396771
weld_1317.wav,0.0013964004,0.0016584112,-605.948,161.95647,-71.97412,30.261168,22.87711,-20.11316,21.023806,-5.3956614,-4.543287,14.881067,-13.228542,1.922538,8.549497
weld_1318.wav,0.0016046074,0.0019669107,-607.9787,158.08588,-80.76861,30.794046,23.708046,-21.594952,22.095438,-4.1890655,-2.766857,17.19553,-11.40323,4.089975,8.880885
weld_1319.wav,0.0016499204,0.0018861025,-597.9678,177.94704,-89.3509,30.796318,23.659065,-24.684923,22.839891,-7.498328,-5.5118327,17.537167,-13.93305,3.2107043,8.862744
weld_132.wav,0.002251235,0.0018995929,-567.8699,171.94925,-95.483635,46.27824,21.284925,-31.014317,31.514832,-7.998929,-6.2174497,22.302753,-16.244843,3.6968107,10.258768
weld_1320.wav,0.0019349254,0.0022387803,-587.0709,157.1798,-72.58831,28.560238,21.860222,-19.916159,19.246052,-6.0285177,-3.082665,14.948538,-11.990969,4.0076375,7.9810266
weld_1321.wav,0.0013374904,0.001865886,-628.21423,161.46297,-79.70918,28.942303,21.141645,-22.684334,22.534887,-4.29843,-3.9669423,16.546701,-12.053366,3.008501,9.021986
weld_1322.wav,0.0014342734,0.0017110392,-616.66693,161.32272,-83.71916,30.169579,22.406971,-24.303339,22.045849,-5.0749445,-4.794077,17.925886,-11.243183,3.0579476,10.155626
weld_1323.wav,0.0014737647,0.0018134887,-603.60144,152.58173,-71.02344,30.230852,21.33227,-21.703743,19.574955,-5.3965583,-4.419255,15.679438,-11.260113,2.7449498,8.876552
weld_1324.wav,0.001700605,0.00210841,-598.3285,160.49203,-76.46639,29.80967,21.428356,-22.973587,21.097565,-4.843861,-3.8640208,17.626055,-10.760634,3.0944502,9.919787
weld_1325.wav,0.0019060732,0.002341587,-588.76117,145.22948,-71.754395,26.887508,21.288685,-19.351982,20.411459,-3.0913339,-2.4176235,16.763685,-9.943649,2.2647948,8.804605
weld_1326.wav,0.0016123723,0.0022357013,-616.0794,150.5772,-69.72629,29.303802,22.85732,-19.642883,20.23182,-3.4565043,-3.3347528,16.27018,-10.316376,2.6068711,10.209881
weld_1327.wav,0.0014105046,0.0018168736,-618.0741,157.2565,-82.366875,32.57435,23.486488,-23.422934,22.646694,-4.524042,-3.8027136,17.642256,-12.229475,3.4638414,10.740402
weld_1328.wav,0.0016470029,0.002129909,-604.59955,143.02905,-73.58098,27.790766,22.6783,-19.446054,20.721136,-2.4317462,-2.4240403,17.100212,-9.479919,2.854221,10.100556
weld_1329.wav,0.001748337,0.0023028778,-610.577,155.90872,-77.67054,30.10645,21.414816,-20.660614,23.293362,-3.843623,-1.5765997,17.525229,-12.335129,3.9875734,9.323169
weld_133.wav,0.0019970562,0.0017395762,-586.8803,194.7668,-107.24111,47.61095,21.958807,-35.825096,33.261806,-8.373476,-6.949071,23.062498,-18.218433,4.085803,10.836921
weld_1330.wav,0.001869095,0.0025651269,-609.6061,147.47275,-75.166855,29.416126,23.2293,-19.283508,21.826077,-2.7963755,-2.2890656,16.564363,-10.539231,3.5847945,9.83094
weld_1331.wav,0.0016371034,0.0021660912,-595.24176,129.14963,-66.73545,24.681887,23.335075,-15.49436,17.536772,-2.285392,-1.3676108,15.439173,-8.130331,3.0741603,9.058069
weld_1332.wav,0.002319191,0.0024456144,-589.3115,160.59747,-84.35795,35.935196,25.148422,-22.067566,26.005201,-3.6836047,-2.2075052,20.051855,-11.401372,5.1391726,11.614951
weld_1333.wav,0.0021634095,0.0023930068,-590.4582,151.35997,-77.4391,31.731464,23.505424,-18.979778,22.933472,-4.183597,-1.0125636,17.697977,-11.1829,5.5517035,9.698891
weld_1334.wav,0.0019805627,0.0024125895,-602.39136,157.41022,-82.73057,35.345425,24.852583,-20.88926,25.947906,-3.8846133,-2.762325,18.916525,-10.979354,5.0907927,10.074588
weld_1335.wav,0.0023036276,0.0025031257,-587.5946,162.92535,-86.75886,34.97807,24.556374,-23.49527,25.495708,-4.055104,-3.3895123,19.233736,-11.458407,4.3160114,10.081117
weld_1336.wav,0.001931052,0.0023268808,-602.72174,155.59114,-80.70273,35.825672,24.812996,-22.918655,25.82399,-2.7232394,-4.547352,19.587671,-11.006059,1.9986039,11.136292
weld_1337.wav,0.0021035976,0.0023949444,-588.9875,151.60617,-80.83243,32.393852,23.131666,-21.403896,24.169228,-4.3948174,-3.7636566,18.94771,-10.689608,3.3131511,10.613581
weld_1338.wav,0.0021142531,0.0025672533,-591.6744,150.52414,-72.427,32.26182,23.323503,-20.024391,23.143307,-2.9036834,-3.7518244,17.29535,-10.426783,1.9373055,9.349296
weld_1339.wav,0.0023269593,0.0025456224,-575.86786,156.45917,-70.70074,33.932056,24.546972,-18.652521,24.403313,-2.3552198,-2.4876766,17.823414,-10.829578,2.3473368,9.078412
weld_134.wav,0.0020453508,0.0016881361,-582.1116,185.89806,-93.77057,45.68922,23.334925,-30.29833,30.804317,-8.356651,-7.321763,21.175835,-16.362997,4.1638885,10.899796
weld_1340.wav,0.0017840163,0.0020056677,-604.3357,161.98788,-84.24442,36.19374,23.579813,-24.160934,27.286024,-3.9229927,-4.983415,20.322775,-12.582742,1.3006576,10.45903
weld_1341.wav,0.001980886,0.0023082139,-594.0974,154.4753,-79.11673,32.321877,23.237572,-21.974745,25.332024,-2.2112951,-3.9592257,19.210817,-10.852481,1.7173897,10.766029
weld_1342.wav,0.0021509663,0.0022728334,-584.6276,158.45868,-83.798065,30.985886,22.91129,-22.803667,25.08384,-2.541461,-3.9418554,18.028334,-11.846583,1.6364734,9.283938
weld_1343.wav,0.0017317417,0.0021481074,-601.86206,155.34103,-81.47062,32.048626,22.743557,-22.29007,25.879274,-2.3827949,-4.2146235,18.420786,-11.671515,1.4923449,9.727235
weld_1344.wav,0.0024720621,0.0024633587,-586.8894,165.37746,-88.797745,35.590076,24.663267,-24.193214,27.548132,-3.2650995,-3.9094405,20.5424,-12.516803,2.0407777,10.860666
weld_1345.wav,0.001680891,0.0021072775,-611.1924,153.97499,-79.44428,31.572,22.515554,-21.385166,25.054068,-2.9881682,-3.8026829,18.375006,-11.444006,1.7020895,10.198777
weld_1346.wav,0.0016893821,0.0020238627,-603.92883,159.1659,-83.01513,32.160824,21.393852,-24.639862,25.814732,-3.6169221,-6.118581,18.397636,-12.458697,0.62739414,10.342423
weld_1347.wav,0.0018955253,0.0021602253,-592.826,159.75833,-76.89028,34.16401,24.403904,-20.104435,25.054312,-3.7253416,-3.6055455,17.720188,-11.927418,2.2345603,8.905007
weld_1348.wav,0.0018150505,0.0019574347,-601.3171,163.83908,-87.18431,36.771202,25.019608,-21.906534,28.600714,-3.8829715,-3.6196504,19.718527,-12.380585,3.63994,9.507525
weld_1349.wav,0.0021421239,0.0021922959,-575.8906,159.30217,-78.93485,28.72035,23.793228,-19.34535,21.86407,-4.81149,-2.6709595,16.944616,-11.826937,3.148995,8.755248
weld_135.wav,0.0023459997,0.0018528221,-569.9387,190.5123,-118.47909,53.04738,19.51234,-38.77195,38.979195,-10.154019,-7.9015675,24.609056,-21.17706,5.219385,12.119579
weld_1350.wav,0.0022075057,0.0022085272,-588.5165,174.1745,-87.138054,38.291042,26.083725,-24.461952,27.91496,-3.7090151,-4.330827,20.313122,-13.333946,2.4634755,11.306895
weld_1351.wav,0.0021357848,0.0021789223,-582.0739,165.91145,-83.739555,33.78036,23.09246,-22.784508,25.250237,-5.478832,-3.7740502,19.344995,-12.323483,3.075411,9.295724
weld_1352.wav,0.0018667514,0.0022579927,-606.26215,167.7002,-82.38156,35.22383,23.0886,-24.230139,25.511534,-4.725893,-4.67743,19.010712,-12.462585,2.4339945,9.687055
weld_1353.wav,0.0016038929,0.0020177017,-605.6646,172.57971,-78.54039,38.201828,25.784744,-24.284641,24.881254,-4.481954,-6.1147604,17.612183,-12.977033,1.6093838,9.0222225
weld_1354.wav,0.0017063435,0.0022391852,-582.7007,140.87953,-56.26752,24.124584,21.179838,-17.133345,15.660381,-2.872787,-4.733755,12.277283,-9.182634,0.25192443,7.2831187
weld_1355.wav,0.0014662206,0.0021168813,-652.58716,151.73663,-78.619705,31.205162,21.307041,-21.220482,25.887142,-3.945129,-4.540546,21.429405,-7.015475,5.121107,12.114332
weld_1356.wav,0.0018949971,0.0021439146,-610.1,141.04932,-83.00347,31.208239,20.630688,-22.059624,25.688711,-4.0392747,-3.9263873,21.464642,-7.580731,5.3425674,12.550495
weld_1357.wav,0.001805692,0.0023824512,-624.72455,136.42603,-72.04047,28.294756,20.464642,-18.695372,24.033775,-2.1803505,-3.257807,20.009708,-6.1471996,4.5193586,11.883176
weld_1358.wav,0.0018877353,0.0024179819,-627.4712,146.38417,-80.5314,33.691525,22.317959,-21.081608,27.622976,-2.835815,-4.103809,21.603338,-7.595048,5.213018,12.927313
weld_1359.wav,0.0016629343,0.0021152552,-630.3503,135.77837,-68.02988,30.569134,21.87161,-17.563124,24.244919,-1.4265449,-2.541549,20.28303,-5.5899096,4.8008804,11.907271
weld_136.wav,0.0022129614,0.0018065918,-568.34106,186.11745,-92.80839,41.49445,19.866215,-30.853573,31.493359,-6.366102,-7.1103206,19.820557,-16.950727,2.9501019,10.314532
weld_1360.wav,0.0012753137,0.0017957635,-654.0316,162.63617,-90.56455,34.434803,25.32338,-24.793861,24.976246,-4.660459,-4.193925,21.605347,-9.516063,4.1012278,10.7129545
weld_1361.wav,0.0013727628,0.0020526517,-648.36127,146.85136,-74.14126,28.026615,21.799017,-20.55715,20.3459,-4.6132197,-4.059817,18.257387,-8.040343,3.1094258,9.057442
weld_1362.wav,0.0014448917,0.002160241,-617.7255,117.15623,-60.078175,19.7352,20.72252,-15.525796,14.529928,-1.0959423,-2.465262,15.191627,-4.033555,1.8489363,7.8054395
weld_1363.wav,0.0014488074,0.0017678428,-629.46564,144.95042,-78.90447,27.602383,23.53741,-20.375034,19.941439,-3.5662577,-2.6097434,18.473907,-6.8343916,4.6560445,9.127485
weld_1364.wav,0.0013710128,0.002173017,-641.1224,128.36884,-55.463642,24.20664,19.400097,-14.047715,17.379921,-3.7716134,-1.3781364,16.588533,-6.1968026,3.784436,8.524692
weld_1365.wav,0.001208279,0.0019524175,-643.4638,131.08041,-64.651535,22.218628,19.378769,-18.721294,16.089039,-3.22533,-2.8304377,17.457094,-5.0224547,3.0293305,9.200246
weld_1366.wav,0.0014469009,0.0019037707,-626.6878,140.08229,-79.39635,25.877127,24.228012,-20.7828,18.94984,-2.1215675,-2.2458138,18.749786,-8.322289,1.0221671,9.300975
weld_1367.wav,0.0014624246,0.0021775796,-645.6444,139.40103,-69.394455,27.434277,21.16626,-19.837627,20.12924,-3.6105185,-4.554503,18.44701,-6.4283476,2.593239,9.643335
weld_1368.wav,0.0012313132,0.001842351,-642.9976,153.46408,-85.68446,31.585382,24.78662,-25.998915,20.371296,-3.3211222,-4.24596,18.609816,-9.921262,2.8752806,10.04887
weld_1369.wav,0.0014376339,0.0020890776,-626.1313,148.44608,-88.80112,34.460308,20.159986,-27.684534,24.801905,-4.6962333,-3.4961562,22.014473,-10.770725,3.7182326,10.4992895
weld_137.wav,0.0023117873,0.0018807555,-563.03064,183.03702,-89.08959,44.293697,17.89455,-30.584883,32.83986,-8.4280405,-8.54942,19.131714,-18.143068,3.4909372,10.233702
weld_1370.wav,0.0013375771,0.001945397,-626.5832,147.1428,-89.64791,34.35686,21.453613,-28.587492,23.570446,-3.3674772,-3.209442,21.64793,-10.479331,2.6538665,10.155603
weld_1371.wav,0.0014928919,0.0024141814,-628.58545,129.16531,-69.78631,29.424248,19.369606,-23.142872,18.990059,-2.9565718,-3.359919,18.483461,-7.964389,2.4104807,9.878019
weld_138.wav,0.0024370814,0.0022752716,-554.85254,159.87584,-81.72851,43.28159,18.426533,-28.051825,30.0809,-6.0401554,-5.906727,19.367235,-15.454141,3.7839725,11.217386
weld_139.wav,0.0022284398,0.0019036391,-573.391,185.75659,-93.13269,46.45371,21.20702,-29.561386,33.24117,-8.67512,-6.6672096,21.088053,-18.760086,3.4216328,10.733531
weld_14.wav,0.0019113772,0.0012398364,-592.53986,203.64525,-110.145325,44.891903,23.982077,-29.76108,35.136147,-11.054279,-6.5020676,23.48033,-17.53598,6.4818954,9.628828
weld_140.wav,0.0022006417,0.0018775015,-579.1676,187.6988,-97.64908,45.85239,18.841269,-30.470364,36.22949,-8.834867,-7.026216,22.630367,-18.193123,4.799199,11.320897
weld_141.wav,0.002259599,0.0018810116,-580.66046,192.00725,-101.27575,49.789623,20.285158,-33.324333,36.134884,-8.648869,-6.6813416,22.719383,-19.118584,5.619384,12.14853
weld_142.wav,0.0022528823,0.0020340807,-544.26,145.95187,-68.75652,34.30442,16.414606,-24.33772,24.191107,-4.9685235,-6.0263166,15.773852,-13.660115,1.4542526,8.92143
weld_143.wav,0.0023353463,0.002090603,-555.81006,164.72293,-81.85831,40.591347,16.52655,-27.701248,31.046204,-7.249874,-8.204188,18.158909,-16.445562,2.602001,9.472508
weld_144.wav,0.0018427176,0.0012657997,-600.0014,188.83711,-112.579094,57.276566,18.298056,-34.29101,43.26371,-12.865287,-7.4438086,27.933962,-18.160114,8.574295,11.036247
weld_145.wav,0.0018136586,0.0013002998,-590.7549,172.41173,-101.84697,50.662117,16.961603,-30.814995,39.615982,-10.295824,-6.68086,24.959583,-17.147436,7.0692677,11.306244
weld_146.wav,0.0019691512,0.0015987529,-569.5813,186.59952,-98.794975,33.40414,18.0468,-26.52105,35.827198,-5.2857547,-7.8387465,19.837215,-16.226679,3.9655902,11.009082
weld_147.wav,0.0019440813,0.0015059867,-580.2475,192.80406,-107.66265,41.053246,20.22881,-31.134401,37.351242,-6.1788917,-8.09481,21.351927,-18.043228,3.7902331,11.982856
weld_148.wav,0.0023692788,0.0020214685,-555.2547,161.96797,-96.62331,43.257217,22.557816,-28.130102,31.25871,-7.035515,-5.8992047,21.676811,-15.634063,3.6365504,11.6498785
weld_149.wav,0.0019476418,0.0017807592,-555.1756,147.54366,-80.643074,37.389748,21.955069,-24.57267,26.686089,-2.4217346,-4.119493,17.929764,-13.721232,1.7431917,10.180343
weld_15.wav,0.0016968495,0.0011324796,-616.5065,187.82425,-119.124756,39.801254,11.127732,-36.091263,35.80044,-16.329323,-7.3758206,26.198494,-20.89229,5.180322,9.455894
weld_150.wav,0.0017548334,0.0014676434,-572.71954,167.506,-91.38051,27.565062,17.07558,-22.696,34.03213,-3.5174904,-9.366626,17.664303,-12.793765,3.035818,11.729731
weld_151.wav,0.0018423095,0.0016299142,-568.44196,159.84442,-87.73917,34.002674,19.626152,-27.754108,26.872364,-1.302962,-2.740852,18.53268,-13.5694685,1.5250244,8.202996
weld_152.wav,0.0017711504,0.0014185148,-575.9665,176.73175,-99.23435,37.247242,20.041836,-29.096827,32.26982,-2.7232845,-3.1777043,19.765448,-16.768627,2.68176,8.542638
weld_153.wav,0.0019691926,0.0015355054,-582.901,194.84494,-104.23534,44.81566,21.696291,-31.7545,34.071423,-7.657369,-4.6516905,22.395834,-19.62256,3.350753,9.265701
weld_154.wav,0.0022093167,0.0020600911,-594.4377,160.84782,-91.14937,41.220867,23.01951,-25.707716,29.44503,-6.2994227,-3.8264875,20.906708,-16.010857,4.6529655,13.519708
weld_155.wav,0.0018564658,0.001904782,-571.74774,126.74288,-65.42276,27.80318,18.372019,-18.96737,21.282377,-1.3999832,-2.605897,13.986993,-12.517723,1.5337183,10.958425
weld_156.wav,0.0017329871,0.0018639867,-627.16327,181.3825,-102.66401,44.608784,15.804742,-32.938313,38.30159,-7.193975,-7.9285965,21.099586,-20.345423,4.2406597,14.1377
weld_157.wav,0.0020534296,0.002002049,-588.96265,158.73256,-86.94072,37.213192,22.17711,-25.49833,26.80267,-5.5741186,-4.9551435,18.436478,-15.582451,3.1529918,11.424396
weld_158.wav,0.0016014429,0.0017207242,-622.10187,149.53319,-90.02284,37.56678,18.363008,-26.987295,32.731808,-1.5971308,-5.9490466,17.733744,-15.974446,3.427599,15.253402
weld_159.wav,0.0018874398,0.001953419,-607.86755,153.88332,-89.59963,37.807312,18.498758,-27.580498,30.244957,-3.528479,-3.859676,19.397167,-16.719147,3.8983011,15.121025
weld_16.wav,0.0016720863,0.0010635819,-638.3324,214.58704,-139.32945,47.49218,13.000645,-42.484257,41.24355,-18.838688,-8.257217,29.647532,-24.350424,6.343793,10.264257
weld_160.wav,0.0015383235,0.0016670157,-622.8048,155.87556,-93.23218,35.690655,18.382687,-28.049124,32.01821,-2.3549788,-5.799826,19.656996,-16.069984,2.0934262,15.913891
weld_161.wav,0.002000005,0.0017866581,-607.6432,170.75877,-102.58934,42.83818,22.53717,-29.986895,31.456696,-6.9723163,-3.8540199,22.78844,-17.454723,5.923172,14.529139
weld_162.wav,0.0016920094,0.0014914154,-620.4868,179.28154,-105.94436,41.428387,22.163519,-31.949196,30.659258,-7.2994556,-4.3050466,21.910164,-19.33648,5.0197177,15.318856
weld_163.wav,0.0018294617,0.0015869678,-607.71094,169.44586,-101.438805,41.677895,21.949642,-29.922054,30.719587,-7.5598006,-4.6482797,22.72886,-17.287724,4.634049,14.342566
weld_164.wav,0.0017897004,0.0013276292,-578.53723,161.12524,-93.47362,35.891,19.680605,-27.51523,27.527382,-6.3746777,-3.0830817,20.761494,-15.95458,5.498014,13.863117
weld_165.wav,0.002106003,0.0018504885,-607.7558,174.92563,-107.82175,44.958218,17.008142,-34.452087,38.547,-4.8520017,-7.038953,22.424751,-18.058575,5.02999,15.725142
weld_166.wav,0.0019396794,0.0013708466,-583.68713,169.4779,-103.27311,41.476635,20.729298,-30.38999,30.976084,-8.78549,-4.731122,23.18564,-17.543205,5.214112,14.268842
weld_167.wav,0.0017341559,0.0012997519,-595.9611,174.3955,-106.7487,42.75106,21.153877,-31.913477,31.73961,-8.288731,-4.6989655,22.964874,-17.97219,5.44271,13.291672
weld_168.wav,0.0015762593,0.0011344407,-607.811,184.81429,-111.16629,43.23107,21.905811,-33.015484,32.686718,-8.462394,-4.416264,24.092209,-18.34263,5.6557918,13.485102
weld_169.wav,0.0015456255,0.0011690846,-607.0793,181.5613,-105.39433,42.44914,22.227201,-31.518112,31.086391,-8.363588,-5.123703,21.916761,-18.444227,5.1380053,13.044142
weld_17.wav,0.0016249018,0.0010072754,-644.83527,226.13728,-146.64514,49.229618,13.53976,-44.14334,43.155586,-20.213295,-8.899466,30.040731,-26.099684,7.4347873,10.575332
weld_170.wav,0.0015817899,0.0012352755,-574.29407,151.50244,-79.31899,26.206102,21.400257,-21.494267,19.949604,-4.2206674,-2.424936,15.64261,-13.29365,3.506765,10.745808
weld_171.wav,0.0020924467,0.0015675616,-582.11926,170.14586,-100.684784,46.199635,19.943592,-30.71721,33.98919,-8.047214,-4.2459145,23.29541,-19.050194,4.448152,12.745992
weld_172.wav,0.0020723136,0.0013719511,-594.3353,199.35054,-123.03933,54.162445,20.200804,-37.26708,41.161446,-12.004673,-5.8724995,27.02012,-22.78827,7.062434,13.248456
weld_173.wav,0.0020402088,0.0013653358,-584.1965,200.24698,-119.928696,48.959675,20.681545,-37.482803,37.779793,-9.812095,-5.746372,26.449507,-20.811079,5.715006,13.376999
weld_174.wav,0.0019577262,0.0013324533,-579.2822,180.49512,-108.83902,48.00228,19.989729,-33.987637,35.451668,-9.297965,-5.339656,24.587603,-19.648785,5.258021,12.6674385
weld_175.wav,0.002291263,0.0015461424,-558.8571,175.767,-108.09978,47.179684,20.067455,-33.38494,35.232662,-9.42191,-6.5472903,24.134977,-19.098045,4.583082,12.736844
weld_176.wav,0.0020485243,0.0013445474,-582.18427,204.00172,-115.16095,51.117764,22.713123,-36.66123,38.587574,-8.569214,-7.7554183,24.248213,-21.887644,3.259509,12.807959
weld_177.wav,0.0020708542,0.001351995,-567.58856,199.75168,-104.572365,45.462154,21.958998,-34.05346,32.488914,-9.049086,-6.9029894,21.783636,-19.634697,3.3551054,10.015348
weld_178.wav,0.0019020807,0.001166895,-563.8624,180.78516,-102.82092,44.702946,22.15248,-32.35876,32.64641,-7.1928787,-5.9961243,22.834192,-18.126675,2.8100302,10.917667
weld_179.wav,0.0018751044,0.0012249382,-569.8873,186.39471,-108.755684,46.119747,22.893663,-33.251087,34.198956,-7.7827673,-6.0607877,23.383183,-18.775093,4.24252,11.413853
weld_18.wav,0.0018231785,0.0011556391,-636.7944,223.71999,-144.69319,50.80266,12.591856,-43.674976,44.59367,-20.545235,-8.474322,31.739983,-25.85944,6.909594,10.425893
weld_180.wav,0.0018666863,0.0010961144,-581.11096,194.75734,-117.41645,53.028336,22.271124,-36.613907,38.307236,-10.1990185,-6.5288563,25.152918,-21.736837,5.369866,12.230051
weld_181.wav,0.0020979343,0.0016116962,-565.529,172.32521,-101.94203,42.19618,18.441433,-33.172363,34.125584,-5.060847,-6.8046756,21.341175,-17.559404,3.030456,12.928322
weld_182.wav,0.0017371468,0.0010199645,-583.3209,204.1918,-123.380646,51.498928,23.979656,-37.595646,37.62295,-10.447016,-6.925513,24.644464,-23.00349,4.6821,11.668549
weld_183.wav,0.0020200778,0.0015001824,-567.7278,186.35844,-95.872665,48.609783,22.79569,-31.000526,35.155003,-6.2156487,-7.4447117,21.567999,-17.633818,2.5126216,10.731317
weld_184.wav,0.0019801254,0.0013583483,-555.61847,173.27701,-90.08376,38.196278,21.57169,-28.878998,27.17447,-5.7870936,-5.211808,20.181416,-14.278294,3.7933261,10.274525
weld_185.wav,0.0022546255,0.0018427315,-566.3801,180.94606,-101.33177,45.499737,20.684156,-33.6109,35.803745,-4.6393642,-8.997941,21.806845,-15.820893,2.1204731,11.734957
weld_186.wav,0.0025187347,0.0021661962,-569.4732,191.16138,-107.958305,50.654102,22.147621,-36.08984,38.492386,-5.5721807,-9.816087,22.93026,-17.571526,2.4403825,12.625081
weld_187.wav,0.0020626897,0.0015371889,-575.7093,194.60762,-108.818985,49.689632,22.65087,-34.79973,37.002357,-7.0048566,-6.939306,23.80838,-18.84698,4.217494,12.55061
weld_188.wav,0.0023021237,0.0018443692,-564.12213,185.73604,-106.974785,44.97441,21.179296,-34.970913,34.602657,-6.0535417,-8.248161,21.9991,-17.095863,3.7737293,12.316895
weld_189.wav,0.0023560803,0.0019625553,-553.7691,167.3892,-90.4351,43.44531,22.409649,-29.825924,31.045067,-3.1907425,-7.478465,18.316216,-14.056301,3.1267684,9.926294
weld_19.wav,0.0018105524,0.0011570018,-637.1296,220.30806,-142.6424,51.548897,12.012444,-43.924217,44.243557,-20.833853,-8.946743,31.074793,-26.190445,6.9768324,10.769085
weld_190.wav,0.0023097058,0.0018327478,-534.2743,142.61679,-76.0502,37.117603,20.581095,-24.526653,25.519314,-3.0302076,-4.14971,18.441866,-13.068749,1.4388394,10.227204
weld_191.wav,0.0018855254,0.001452583,-587.8822,196.703,-106.61825,51.30955,22.442186,-35.29578,36.30627,-7.3134923,-7.4603124,21.488972,-19.292942,3.9558835,9.166503
weld_192.wav,0.0022002347,0.0017901321,-569.86597,179.31775,-101.48328,47.81874,22.25684,-33.61145,34.035847,-5.39488,-5.995347,22.716087,-17.527704,3.762729,12.542632
weld_193.wav,0.001982557,0.0015849279,-576.9182,184.22304,-107.070076,46.84283,22.54075,-33.619205,34.2534,-6.7912908,-5.673971,22.71104,-19.126143,4.316288,12.21049
